-0.31106,140.15
35.376,159.8
-3.5553,159.8
45.108,173.83
4.5553,166.82
58.085,208.92
12.666,114.89
28.887,123.31
24.021,127.52
41.864,134.54
33.753,133.13
51.597,149.97
