1.3111,147.17
30.509,165.41
1.3111,168.22
40.242,206.11
20.776,123.31
43.486,137.34
43.486,138.75
66.196,159.8
228.41,214.54
376.02,272.08
483.08,162.61
567.43,206.11
656.65,187.87
732.89,225.76
